id,full_name,is_active,url_name,orcid_id,item_id
11778695,Thomas Etherington,False,_,0000-0002-3187-075X,23275529
1193406,George Perry,True,George_Perry,null,23275529
15943016,George Lord,True,George_Lord,0000-0001-7736-6017,23248922
15994925,jing Lyu,True,jing_Lyu,null,23266292
15998714,Gabriel Park,True,Gabriel_Park,null,23269493
15996863,Sheikh Abdul Hameed Ayubkhan,True,Sheikh_Abdul_Hameed_Ayubkhan,null,23267702
11751146,Vera Vinken,True,Vera_Vinken,0000-0002-4697-4033,21370245
11722280,Lena M. Lidfors,False,_,null,21370245
13987701,Jenny Loberg,False,_,0000-0002-4331-1998,21370245
352431,Anna Lundberg,False,_,null,21370245
11602615,Johan Lind,True,Johan_Lind,0000-0002-4159-6926,21370245
10151978,Markus Jonsson,False,Markus_Jonsson,null,21370245
409188,Stefano Ghirlanda,True,Stefano_Ghirlanda,0000-0002-7270-9612,21370245
10571360,Magnus Enquist,False,_,0000-0003-0198-1288,21370245
8907161,Sabrina Schalz,True,Sabrina_Schalz,null,23266655
14132865,Zhiyi Xue,True,Zhiyi_Xue,0009-0001-1389-8345,23173448
13765723,Ahmet Selçuk Arslan,True,Ahmet_Sel_uk_Arslan,0000-0001-8635-3402,22404952
13765723,Ahmet Selçuk Arslan,True,Ahmet_Sel_uk_Arslan,0000-0001-8635-3402,22662757
14124219,Lauren Holian,True,Lauren_Holian,null,21569121
2585290,Tad Dallas,True,Tad_Dallas,null,21569121
10969158,Cleber Ten Caten,True,Cleber_Ten_Caten,null,21569121
15992192,Arjun Miklos,True,Arjun_Miklos,null,23264549
10099380,Günter Schneckenreither,False,_,null,23262700
10915983,Lukas Herrmann,False,_,null,23262700
15989371,Rafael Reisenhofer,False,_,null,23262700
3564440,Niki Popper,False,_,null,23262700
11288166,Philipp Grohs,False,_,null,23262700
6117395,Thomas Gladwin,True,Thomas_Gladwin,0000-0001-9538-6425,19388363
15550487,Yifei Wang,True,Yifei_Wang,0000-0001-9957-268X,22923353
14832082,Atiyo Ghosh,True,Atiyo_Ghosh,0000-0003-1606-8520,23260154
15962546,Mathieu Delandmeter,True,Mathieu_Delandmeter,0000-0001-5184-851X,23260772
15962546,Mathieu Delandmeter,True,Mathieu_Delandmeter,0000-0001-5184-851X,23260721
15962546,Mathieu Delandmeter,True,Mathieu_Delandmeter,0000-0001-5184-851X,23260598
15962546,Mathieu Delandmeter,True,Mathieu_Delandmeter,0000-0001-5184-851X,23260589
15962546,Mathieu Delandmeter,True,Mathieu_Delandmeter,0000-0001-5184-851X,23260586
15962546,Mathieu Delandmeter,True,Mathieu_Delandmeter,0000-0001-5184-851X,23260580
15962546,Mathieu Delandmeter,True,Mathieu_Delandmeter,0000-0001-5184-851X,23260568
15962546,Mathieu Delandmeter,True,Mathieu_Delandmeter,0000-0001-5184-851X,23260544
15962546,Mathieu Delandmeter,True,Mathieu_Delandmeter,0000-0001-5184-851X,23260478
4693162,Bruno Laeng,True,Bruno_Laeng,null,23260169
9687044,Arthur Van Lerberghe,True,Arthur_Van_Lerberghe,0000-0003-4537-4324,23192603
9687425,Kin Shing Oswald Li,True,Kin_Shing_Oswald_Li,null,23192603
15954116,Wentian Tang,True,Wentian_Tang,0000-0003-1454-2022,23259209
5897990,Marco Del Giudice,True,Marco_Del_Giudice,0000-0001-8526-1573,21743537
15952412,Pengsheng Dong,True,Pengsheng_Dong,0000-0002-6565-0069,23257829
15952419,Yongjun wei,False,_,null,23257829
15952421,Lei Zhang,False,_,null,23257829
15952426,Xiangyang Zhao,False,_,null,23257829
11818910,Frederico Ramos,True,Frederico_Ramos,0000-0002-1689-9650,21696386
15952385,Nuno Sabino,False,_,0000-0001-6302-477X,21696386
15952388,Pedro Adão,False,_,0000-0002-4049-1954,21696386
15952391,David A. Naumann,False,_,0000-0002-7634-6150,21696386
15952394,José Fragoso Santos,False,_,0000-0001-5077-300X,21696386
14807665,Nie Hu,True,Nie_Hu,null,22731620
15397960,Peilu Lin,False,_,null,22731620
15397962,Yu Zhang,False,_,null,22731620
15397974,Yihong Wan,False,_,null,22731620
15397994,Jiesheng Li,False,_,null,22731620
13849283,Chengqian Yin,False,_,null,22731620
6266176,Lei Zhang,False,_,null,22731620
14807665,Nie Hu,True,Nie_Hu,null,22731374
15397960,Peilu Lin,False,_,null,22731374
15397962,Yu Zhang,False,_,null,22731374
15397974,Yihong Wan,False,_,null,22731374
15397994,Jiesheng Li,False,_,null,22731374
13849283,Chengqian Yin,False,_,null,22731374
6266176,Lei Zhang,False,_,null,22731374
9522470,William Wong,True,William_Wong,0000-0003-2424-1311,14685651
1084277,PENGXING CAO,True,PENGXING_CAO,null,23256413
15945452,Yohai Cohen,True,Yohai_Cohen,null,23254856
3938540,Rika Anderson,True,_,null,23255627
15945323,Taha Sadeghi Chorsi,True,Taha_Sadeghi_Chorsi,0000-0001-9052-9597,23254667
11551027,Yongqiang Zhou,True,Yongqiang_Zhou,null,23243639
15940334,Meng Zhou,True,Meng_Zhou,0000-0001-5172-9967,23244050
15940334,Meng Zhou,True,Meng_Zhou,0000-0001-5172-9967,23244044
15929021,Shawn Wang,True,Shawn_Wang,0009-0006-3257-4334,23232209
15393719,Olivier,True,Olivier,0009-0002-3552-7454,22828823
15393719,Olivier,True,Olivier,0009-0002-3552-7454,22828817
15393719,Olivier,True,Olivier,0009-0002-3552-7454,22828832
15924770,Alexandros Kaminas,True,Alexandros_Kaminas,0000-0002-7928-651X,23220407
4486627,Matteo Rizzuto,True,Matteo_Rizzuto,0000-0003-3065-9140,16479933
486760,Shawn Leroux,True,Shawn_Leroux,null,16479933
11344551,Oswald Schmitz,False,_,0000-0003-1515-2667,16479933
9234983,Eric Vander Wal,False,_,0000-0002-8534-4317,16479933
3903697,Yolanda Wiersma,True,_,null,16479933
6815483,Travis Heckford,True,Travis_Heckford,null,16479933
15879254,Anna Peschel,True,Anna_Peschel,null,23156003
15911768,Heath Cottrill,True,Heath_Cottrill,null,23199698
15880346,Ivan Skliarov,True,Ivan_Skliarov,0000-0002-5397-308X,23195849
15910304,Łukasz Goczek,False,_,0000-0001-5391-9131,23195849
15907028,Marleen Gaasbeek,True,Marleen_Gaasbeek,null,23180441
15846243,Michelle L. Brown,False,_,null,23096858
15846143,Charles Canham,True,Charles_Canham,null,23096858
15854962,Thomas Buccholz,False,_,null,23096858
14259039,John S. Gunn,False,_,0000-0002-3821-4827,23096858
15855004,Therese Donovan,False,_,0000-0001-8124-9251,23096858
15887045,Alex Natera,True,Alex_Natera,null,23168339
15879254,Anna Peschel,True,Anna_Peschel,null,23156522
4854526,Anonymous Anonymous,False,Anonymous_Anonymous,null,22774697
15456758,Derick Diana,True,Derick_Diana,0000-0002-3090-3812,22810559
8064947,Tim Gebbie,True,Tim_Gebbie,0000-0002-4061-2621,22810559
10791780,Roland Croft,True,Roland_Croft,0000-0001-5011-6587,20499924
4209691,Ali Babar,True,Ali_Babar,null,20499924
12213794,Mehdi Kholoosi,True,Mehdi_Kholoosi,null,20499924
11966108,Daniel Random,True,Daniel_Random,0000-0001-8235-3990,23118170
14784583,Scott Feehan,True,Scott_Feehan,0000-0002-3244-7021,22266187
5127878,Scott McCoy,False,_,null,22266187
10732404,Joel Scheingross,False,_,0000-0002-7220-8084,22266187
14785166,Michael Gardner,False,_,null,22266187
13291686,Alexander Bartel,True,Alexander_Bartel,0000-0002-1280-6138,23114444
13291686,Alexander Bartel,True,Alexander_Bartel,0000-0002-1280-6138,20731102
15851651,Dmtrii Brukhan,True,Dmtrii_Brukhan,null,23107109
13256490,Tore Frederiksen,True,Tore_Frederiksen,0000-0002-0358-2638,23103686
12066551,Le Xing,True,Le_Xing,0000-0002-2507-6314,23093759
9979847,Alex Casson,True,Alex_Casson,null,23093759
9186446,Carolin Kilian,True,Carolin_Kilian,null,23091308
15835817,Zheng Liu,True,Zheng_Liu,null,23088590
15803576,yang yan,True,yang_yan,null,23058503
9186446,Carolin Kilian,True,Carolin_Kilian,null,23060126
796239,Angelo Galante,True,Angelo_Galante,0000-0002-3228-7785,23058881
15805539,Giulio Giovannetti,False,_,0000-0002-4317-4161,23058881
15666974,Hugo Harrison,True,Hugo_Harrison,null,22962464
3645613,A.M. de Roos,True,A_M_de_Roos,null,23057060
14525648,JiaWei Jiang,True,JiaWei_Jiang,0000-0002-1123-2232,23046284
11078373,DENYS ZAIKIN,True,DENYS_ZAIKIN,null,14912769
7132778,Alice Pyne,True,Alice_Pyne,null,21444687
9688166,Mingxue Du,True,Mingxue_Du,null,21444687
7336265,Christopher Toseland,True,Christopher_Toseland,null,21444687
7075586,Joseph Beton,False,Joseph_Beton,null,21444687
14804590,Bohan Zhang,True,Bohan_Zhang,null,23032439
14804590,Bohan Zhang,True,Bohan_Zhang,null,23030243
15708452,Martin Ehrmann,True,Martin_Ehrmann,0009-0001-0432-7145,23011940
15748283,Xiaoxin An,True,Xiaoxin_An,null,23009321
14804590,Bohan Zhang,True,Bohan_Zhang,null,22999436
5897990,Marco Del Giudice,True,Marco_Del_Giudice,0000-0001-8526-1573,13070576
15454376,Kenney,True,Kenney,null,22999388
463496,Luciano A. Marraffini,False,_,null,22999388
15365008,Hang Xiao,True,Hang_Xiao,0000-0002-0565-6696,22707946
15700627,Mimmo Parente,False,_,null,22953377
15649082,Luca Rizzuti,True,Luca_Rizzuti,null,22953377
15454376,Kenney,True,Kenney,null,22970996
463496,Luciano A. Marraffini,False,_,null,22970996
15449198,Gian Marco Visani,True,Gian_Marco_Visani,null,22967783
4324546,Stefan Mitsch,True,Stefan_Mitsch,null,22825304
263069,Megan Strauss,False,_,null,22825304
13929693,Manuela Gomez-Correa,False,_,null,22213930
13929696,Mariana Ballesteros,False,_,null,22213930
13929699,Ivan Salgado,False,_,null,22213930
13929702,David Cruz-Ortiz,False,_,null,22213930
13929693,Manuela Gomez-Correa,False,_,null,22213924
13929696,Mariana Ballesteros,False,_,null,22213924
13929699,Ivan Salgado,False,_,null,22213924
13929702,David Cruz-Ortiz,False,_,null,22213924
15454376,Kenney,True,Kenney,null,22953944
463496,Luciano A. Marraffini,False,_,null,22953944
15454376,Kenney,True,Kenney,null,22953947
463496,Luciano A. Marraffini,False,_,null,22953947
15654875,Siqing Fu,True,Siqing_Fu,0000-0001-7732-4140,22953167
15347551,Jess Gambel,True,Jess_Gambel,null,22942040
15347551,Jess Gambel,True,Jess_Gambel,null,22942043
15347551,Jess Gambel,True,Jess_Gambel,null,22942046
15347551,Jess Gambel,True,Jess_Gambel,null,22942049
15347551,Jess Gambel,True,Jess_Gambel,null,22942019
15347551,Jess Gambel,True,Jess_Gambel,null,22942022
15347551,Jess Gambel,True,Jess_Gambel,null,22942025
15347551,Jess Gambel,True,Jess_Gambel,null,22942028
15347551,Jess Gambel,True,Jess_Gambel,null,22942031
15347551,Jess Gambel,True,Jess_Gambel,null,22942034
15347551,Jess Gambel,True,Jess_Gambel,null,22942037
15347551,Jess Gambel,True,Jess_Gambel,null,22942007
15347551,Jess Gambel,True,Jess_Gambel,null,22942010
15347551,Jess Gambel,True,Jess_Gambel,null,22942013
15347551,Jess Gambel,True,Jess_Gambel,null,22942016
14769730,Michael Bosch,True,Michael_Bosch,null,22630840
14769730,Michael Bosch,True,Michael_Bosch,null,22630837
14769730,Michael Bosch,True,Michael_Bosch,null,22630831
10439243,Leonardo Costa Ribeiro,False,_,null,22935771
10439246,Américo Tristão Bernardes,False,_,null,22935771
15627408,Heliana Mello,False,_,null,22935771
10439243,Leonardo Costa Ribeiro,False,_,null,22935768
10439246,Américo Tristão Bernardes,False,_,null,22935768
15627408,Heliana Mello,False,_,null,22935768
10439243,Leonardo Costa Ribeiro,False,_,null,22935765
10439246,Américo Tristão Bernardes,False,_,null,22935765
15627408,Heliana Mello,False,_,null,22935765
14428209,Axin Fan,False,_,null,22323349
3984200,Tingfa Xu,False,_,null,22323349
14428212,Geer Teng,False,_,null,22323349
15032,Xi Wang,False,Xi_Wang,null,22323349
2792089,Yuhan Zhang,False,_,null,22323349
102022,Chang Xu,False,_,null,22323349
11989,Xin Xu,False,Xin_Xu,null,22323349
290570,Jianan Li,False,_,null,22323349
14301059,PEI DANG,True,PEI_DANG,0000-0003-0531-9398,22922408
15604349,Hayden Waller,True,Hayden_Waller,null,22921838
15410909,Bartlomiej Rachwal,True,Bartlomiej_Rachwal,0000-0002-0685-6497,22888139
8907161,Sabrina Schalz,True,Sabrina_Schalz,null,22893254
14301059,PEI DANG,True,PEI_DANG,0000-0003-0531-9398,22889645
14494358,Yaguang Tao,True,Yaguang_Tao,0000-0002-6335-1452,22881395
13176141,Alberto Martinez Barbosa,True,Alberto_Martinez_Barbosa,0000-0002-2485-6001,21632261
13176256,Gerardo Guerrero Ramirez,False,_,0000-0002-9290-9574,21632261
13606447,Jorge Hugo Calleja Gjumlich,False,_,null,21632261
13176252,Esteban Guerrero Ramírez,False,_,0000-0001-5294-524X,21632261
13176271,Manuel Adam Medina,False,_,0000-0002-8106-3673,21632261
13606467,Carlos Aguilar Castillo,False,_,null,21632261
13606481,Jesús Aguayo Alquicira,False,_,null,21632261
15463352,Gen LI,True,Gen_LI,null,22847354
15463352,Gen LI,True,Gen_LI,null,22851119
15463352,Gen LI,True,Gen_LI,null,22851191
15463352,Gen LI,True,Gen_LI,null,22851272
2863949,Barbastellus barbastellus,True,Barbastellus_barbastellus,null,12278252
15472556,Matheus Soares Silva,True,Matheus_Soares_Silva,null,22826567
97735,Miron Kursa,True,Miron_Kursa,0000-0001-7672-648X,22825856
97735,Miron Kursa,True,Miron_Kursa,0000-0001-7672-648X,22825853
15403490,Anon,True,Anon,null,22794107
10110349,Author,False,_,null,21897477
15334225,Zoe Xirocostas,True,Zoe_Xirocostas,0000-0001-7103-5153,22819475
12402433,Victor Munteanu,True,Victor_Munteanu,0000-0002-0318-2423,22818005
10904286,Bi Yu Chen,True,Bi_Yu_Chen,null,21357957
13978986,Yu Bo Luo,True,Yu_Bo_Luo,0000-0003-1621-3767,21357957
9982424,Fadwa El Mellouhi,True,Fadwa_El_Mellouhi,0000-0003-4338-9290,22817366
135034,Bing He,False,_,null,22817153
15465434,Zhuming Gong,False,_,null,22817153
1405357,Maxim Avdeev,False,_,null,22817153
2042689,Siqi Shi,False,_,null,22817153
14692027,Jiaxin Wang,True,Jiaxin_Wang,0000-0003-4808-5085,22205020
11130621,Heidi J. Renninger,False,_,null,22205020
13275555,Qin Ma,True,Qin_Ma,null,22205020
15460586,Sogolsadat Mansouri,True,Sogolsadat_Mansouri,0009-0001-4437-5360,22812674
15460355,Elsa Claude,True,Elsa_Claude,null,22812392
13027809,John Cormican,True,John_Cormican,null,20368035
15459440,vazquez,True,vazquez,null,22812059
12612466,Jordan Reece Day,True,Jordan_Reece_Day,null,22801355
15454937,Junbo Yang,True,Junbo_Yang,0000-0003-2187-5749,22807247
11008836,Olivier Poirion,True,Olivier_Poirion,null,22807103
10718451,Yangge Li,True,Yangge_Li,null,22679485
14030395,Haoqing Zhu,False,_,null,22679485
14030398,Katherine Braught,False,_,null,22679485
14030401,Keyi Shen,False,_,null,22679485
8482393,Sayan Mitra,False,_,0000-0001-7082-5516,22679485
13176261,Joss Ives,True,Joss_Ives,0000-0002-6829-6229,20405649
14805310,LINGBO XIA,False,_,null,22292380
14795824,Sheng Long,False,_,null,22292380
121778,Jie Yang,False,_,null,22292380
772698,Hanyu Wang,False,_,null,22292380
14805313,Zhide Yu,False,_,null,22292380
545048,Biao Yang,False,_,null,22292380
288852,Qinghua Guo,False,_,null,22292380
4570792,Yuanjiang Xiang,False,_,null,22292380
117657,Shuang Zhang,False,_,null,22292380
14149254,Andrea Tentner,True,Andrea_Tentner,0000-0002-0093-3367,22803071
15341530,Satya Prakash Nayak,True,Satya_Prakash_Nayak,null,22678798
12503422,Mayuko Kori,True,Mayuko_Kori,0000-0002-8495-5925,22707718
15365662,Flavio Ascari,False,_,null,22707718
15365873,Filippo Bonchi,False,_,null,22707718
15365876,Roberto Bruni,False,_,null,22707718
15365878,Roberta Gori,False,_,null,22707718
15365881,Ichiro Hasuo,False,_,null,22707718
12281042,Mirana Ramialison,True,Mirana_Ramialison,0000-0001-6315-4777,20220312
12992710,Denis Bienroth,False,_,0000-0002-0574-8259,20220312
10871931,Natalie Charitakis,True,Natalie_Charitakis,null,20220312
12992708,Sabrina Jaeger-Honz,False,_,0000-0003-1144-7468,20220312
12992711,Dimitar Garkov,False,_,0000-0002-2134-1686,20220312
10207628,Hieu Nim,True,Hieu_Nim,null,20220312
14711063,Falk Schreiber,False,_,null,20220312
14711061,Karsten Klein,False,_,0000-0002-8345-5806,20220312
15442262,xiaoran duan,True,xiaoran_duan,null,22799870
15375907,Daniel Mendoza,True,Daniel_Mendoza,null,22721161
15375909,Chris Hahn,False,_,null,22721161
15375911,Caroline Trippel,False,_,null,22721161
15375914,Matthias Cosler,False,_,null,22721161
15375915,Frederik Schmitt,False,_,null,22721161
5699360,Zenewton Gama,True,Zenewton_Gama,0000-0003-0818-9680,14077166
15395669,Ondřej Hřebíček,True,Ond_ej_H_eb_ek,null,22795409
15446581,Stanislav Kadlčík,False,_,0000-0001-8989-7157,22795409
15446591,Zdeněk Kameník,False,_,0000-0002-5363-0597,22795409
15200455,Danni Chen,True,Danni_Chen,0000-0001-6445-6291,22578808
15409472,Kevin Putera,True,Kevin_Putera,null,22771094
6703562,Jennifer Read,True,Jennifer_Read,0000-0002-9029-5185,22710376
10177316,Tom Smulders,True,Tom_Smulders,null,22710376
15445217,Pavel Bashtrykov,True,Pavel_Bashtrykov,null,22793609
14066283,Harry Dempsey,True,Harry_Dempsey,0000-0001-5117-6995,22792568
5879051,Alan Braz,True,Alan_Braz,null,22790081
15193411,Joanna Coleman,True,Joanna_Coleman,null,22790048
12249311,Mingjuan Xie,True,Mingjuan_Xie,0000-0002-6656-4744,21510183
15440024,Kelsey Shaw,True,Kelsey_Shaw,0000-0003-1297-8367,22788443
10582007,Andrew Teschendorff,True,Andrew_Teschendorff,null,22787498
15373459,Hiroshi Imamura,False,_,0000-0001-8924-747X,22778660
7511321,Ales Gaba,True,Ales_Gaba,0000-0002-7236-9072,21293394
13921969,David Janda,False,_,0000-0002-8431-4351,21293394
12394195,David Dimitrie,True,David_Dimitrie,0000-0001-8384-5428,22783106
12394195,David Dimitrie,True,David_Dimitrie,0000-0001-8384-5428,22783031
15390803,Jennifer Jane McFarlane,True,Jennifer_Jane_McFarlane,null,22782989
12218045,Marion Pfeifer,True,Marion_Pfeifer,null,22782989
9093125,Roy Sanderson,True,Roy_Sanderson,null,22782989
15427367,Rodolfo Araya,False,_,null,22779443
15427371,Alfonso Caiazzo,False,_,null,22779443
12251612,Franz Chouly,True,Franz_Chouly,null,22779443
14827647,Xiangshang Li,False,_,null,22318258
14827099,Chunfu Xiao,True,Chunfu_Xiao,null,22318258
14827649,Juntian Qi,False,_,null,22318258
15403490,Anon,True,Anon,null,22776812
15422636,Hidden Hidden,False,_,null,22040558
15421901,Daniel Paluba,True,Daniel_Paluba,0000-0001-9738-938X,22775462
15421901,Daniel Paluba,True,Daniel_Paluba,0000-0001-9738-938X,22775459
15421850,Zachary Tobias,True,Zachary_Tobias,0000-0001-9249-771X,22775399
9082802,Lauren Wool,True,Lauren_Wool,null,22774901
4854526,Anonymous Anonymous,False,Anonymous_Anonymous,null,22774781
744118,André Stephan,True,Andr_Stephan,0000-0001-9538-3830,22773653
2876471,Fabian Prideaux,True,Fabian_Prideaux,0000-0002-4959-3615,22773653
744118,André Stephan,True,Andr_Stephan,0000-0001-9538-3830,22773638
15355531,Shipeng Nie,True,Shipeng_Nie,null,22770725
11409698,Fang Liu,True,Fang_Liu,0000-0002-3905-8133,22758398
13256490,Tore Frederiksen,True,Tore_Frederiksen,0000-0002-0358-2638,22762133
11840459,Jose Jimenez-Luna,True,Jose_Jimenez-Luna,null,21904629
9670952,George Hall,True,George_Hall,null,22634470
6771458,Sergi Castellano Hereza,True,Sergi_Castellano_Hereza,null,22634470
15350755,Lu Sun,True,Lu_Sun,null,22758269
15407838,Jie Yang,False,_,null,22758269
7851152,Nathan G. Swenson,False,_,null,22758269
91183,Min Cao,False,Min_Cao,null,22758269
164107,Xiang Zhou,False,_,null,22758269
6063446,Yunyun He,False,_,null,22758269
9116253,Xuezhao Wang,False,_,null,22758269
15407810,G Glehr,True,G_Glehr,0000-0002-1495-9162,22759076
9670952,George Hall,True,George_Hall,null,22633606
6771458,Sergi Castellano Hereza,True,Sergi_Castellano_Hereza,null,22633606
9670952,George Hall,True,George_Hall,null,22634416
6771458,Sergi Castellano Hereza,True,Sergi_Castellano_Hereza,null,22634416
15395888,Laura Fernández-Merino,True,Laura_Fern_ndez-Merino,0000-0003-3357-795X,22740353
15396420,Mikel Lizarazu,False,_,0000-0001-5660-3087,22740353
15407813,Xiucai Yang,True,Xiucai_Yang,null,22758374
15386414,wang jining,True,wang_jining,null,22730864
15355039,Hanna Liao,True,Hanna_Liao,null,22728758
12424239,Junhong Choi,True,Junhong_Choi,null,22728758
15397262,Md. Hasnat Riaz,True,Md_Hasnat_Riaz,0000-0003-1559-6807,22745585
737960,Francesco Caravelli,True,Francesco_Caravelli,null,22746596
15373222,Sahil Jain,True,Sahil_Jain,null,22717525
10716080,S. Akshay,False,_,null,22717525
7596821,Supratik Chakraborty,False,_,null,22717525
15393731,Huw Cooksley,True,Huw_Cooksley,0000-0001-5726-8997,22737086
7883903,Matthias Schleuning,False,_,0000-0001-9426-045X,22737086
15393766,Alexander Neu,False,_,0000-0003-0192-0661,22737086
10699629,Karen Esler,False,_,0000-0001-6510-727X,22737086
15393768,Frank Schurr,False,_,0000-0002-4518-0602,22737086
10720456,S. Akshay,False,_,null,22734839
8476044,Paul Gastin,False,_,null,22734839
15375075,R Govind,False,_,null,22734839
15375078,Aniruddha Joshi,False,_,null,22734839
15375080,B Srivathsan,False,_,null,22734839
15343624,Nan Li,True,Nan_Li,null,22734137
15373432,Joost de Vries,True,Joost_de_Vries,null,22717873
15360271,Alex Caruana,True,Alex_Caruana,0000-0002-7604-4574,22732652
10720456,S. Akshay,False,_,null,22732115
8476044,Paul Gastin,False,_,null,22732115
15375075,R Govind,False,_,null,22732115
15375078,Aniruddha Joshi,False,_,null,22732115
15375080,B Srivathsan,False,_,null,22732115
3591221,Mehrdad Shahmohammadi Beni,True,Mehrdad_Shahmohammadi_Beni,null,22731920
15387851,Zhenhao Zhang,True,Zhenhao_Zhang,null,22731623
11246481,Zidi Yan,True,Zidi_Yan,null,22731056
14710888,Antoine Adde,True,Antoine_Adde,0000-0003-4388-0880,19362011
11876533,Antoine Guisan,False,_,0000-0002-3998-4815,19362011
15387128,Pascal Vittoz,False,_,0000-0003-4218-4517,19362011
12429794,Blaise Petitpierre,False,_,0000-0002-3087-3422,19362011
14826523,Nie Hu,True,Nie_Hu,0000-0003-1240-4419,22730546
7041440,anonymous anonymous,True,anonymous_anonymous,null,22730126
13815904,xiangwu Deng,True,xiangwu_Deng,0000-0003-3863-3092,21669857
11572054,Tane Kim,True,Tane_Kim,null,22723685
9237149,Marcus Runefors,True,Marcus_Runefors,null,22726493
14305652,Ayberk Yaşa,True,Ayberk_Ya_a,0009-0009-2758-9058,21785444
15341965,Hai Fang,True,Hai_Fang,0000-0003-3961-8572,22723667
10720456,S. Akshay,False,_,null,22722049
8476044,Paul Gastin,False,_,null,22722049
15375075,R Govind,False,_,null,22722049
15375078,Aniruddha Joshi,False,_,null,22722049
15375080,B Srivathsan,False,_,null,22722049
15317773,Hongjun Wu,True,Hongjun_Wu,0000-0003-1436-5732,22655812
8553783,Xiaochuan Ma,True,Xiaochuan_Ma,0000-0002-7800-8374,21368871
10720456,S. Akshay,False,_,null,22720426
8476044,Paul Gastin,False,_,null,22720426
15375075,R Govind,False,_,null,22720426
15375078,Aniruddha Joshi,False,_,null,22720426
15375080,B Srivathsan,False,_,null,22720426
15001159,Zoe Chan,True,Zoe_Chan,null,22720327
12770067,Rui Antunes,False,_,null,22718797
15374662,João Figueira Silva,False,_,0000-0001-5535-754X,22718797
15373978,Arnaldo Pereira,True,Arnaldo_Pereira,null,22718797
15374762,Sérgio Matos,False,_,0000-0003-1941-3983,22718797
15373978,Arnaldo Pereira,True,Arnaldo_Pereira,null,22718533
15373978,Arnaldo Pereira,True,Arnaldo_Pereira,null,22718530
12707180,Jakob Peder Pettersen,True,Jakob_Peder_Pettersen,0000-0002-3485-1634,22664848
4536268,Eivind Almaas,True,Eivind_Almaas,null,22664848
5841365,Derek Somo,True,Derek_Somo,0000-0001-6596-946X,20231907
14042838,Lars Knuth Satoshi Boyens-Thiele,True,Lars_Knuth_Satoshi_Boyens-Thiele,null,22336624
10495013,Soumik Ray,True,Soumik_Ray,null,22336624
6517340,Alexander Kai Büll,True,Alexander_Kai_B_ll,null,22336624
736631,Julien Dutheil,True,Julien_Dutheil,0000-0001-7753-4121,21725513
11073081,Maximilian Raas,True,Maximilian_Raas,null,21725513
14624153,Nursel SAFAKATTI,False,_,null,22716931
3591221,Mehrdad Shahmohammadi Beni,True,Mehrdad_Shahmohammadi_Beni,null,22716931
9932249,Dragana KRSTIC,False,_,null,22716931
9932250,Dragoslav NIKEZIC,False,_,null,22716931
