id,title,parent_id,path,source_id,taxonomy_id,item_id
26998,Other environmental sciences not elsewhere classified,26995,/26863/26995/26998,419999,100,19971917
26998,Other environmental sciences not elsewhere classified,26995,/26863/26995/26998,419999,100,19971437
24217,Community ecology (excl. invasive species ecology),24211,/24130/24211/24217,310302,100,17113967
24232,Population ecology,24211,/24130/24211/24232,310307,100,17113967
24175,Systems biology,24133,/24130/24133/24175,310114,100,17113967
23,Software Engineering,5,,,10,19744990
976,Mobile Technologies,52,,,10,19744990
181,Computer Software,52,,,10,19744990
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,14402447
26887,Biosecurity science and invasive species ecology,26881,/26863/26881/26887,410202,100,14402447
29980,Decision theory,29971,/29911/29971/29980,500303,100,14402447
25750,Atmospheric sciences not elsewhere classified,25720,/25717/25720/25750,370199,100,19965089
23899,Animal protection (incl. pests and pathogens),23887,/23812/23887/23899,300304,100,15073299
24508,Infectious diseases,24475,/24457/24475/24508,320211,100,15073299
947,Image Processing,52,,,10,19636176
947,Image Processing,52,,,10,19636170
947,Image Processing,52,,,10,19636173
26932,Conservation and biodiversity,26929,/26863/26929/26932,410401,100,19760311
27205,Public health not elsewhere classified,27184,/27001/27184/27205,420699,100,19760311
23923,Agronomy,23914,/23812/23914/23923,300403,100,19958696
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19593457
24400,Animal behaviour,24397,/24130/24397/24400,310901,100,17124041
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,17124041
24280,Evolutionary biology not elsewhere classified,24241,/24130/24241/24280,310499,100,17124041
28822,Applied computing not elsewhere classified,28801,/28798/28801/28822,460199,100,19085855
13414,Other Environmental Sciences,13410,,,85,19869478
24904,Architectural design,24898,/24895/24898/24904,330102,100,19947257
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19945793
24280,Evolutionary biology not elsewhere classified,24241,/24130/24241/24280,310499,100,19945793
23866,Agricultural production systems simulation,23851,/23812/23851/23866,300205,100,19944959
23872,Agricultural systems analysis and modelling,23851,/23812/23851/23872,300207,100,19944959
23923,Agronomy,23914,/23812/23914/23923,300403,100,19944959
23920,Agro-ecosystem function and prediction,23914,/23812/23914/23920,300402,100,19944959
23881,Sustainable agricultural development,23851,/23812/23851/23881,300210,100,19944959
645,Engineering Instrumentation,5,,,10,19525594
29224,Numerical computation and mathematical software,29206,/28798/29206/29224,461306,100,19939409
28834,Evolutionary computation,28825,/28798/28825/28834,460203,100,19940759
28837,Fuzzy computation,28825,/28798/28825/28837,460204,100,19940759
26380,Water resources engineering,26341,/26212/26341/26380,400513,100,19940330
29224,Numerical computation and mathematical software,29206,/28798/29206/29224,461306,100,19937861
29005,Distributed computing and systems software not elsewhere classified,28966,/28798/28966/29005,460699,100,19938626
29779,Applied mathematics not elsewhere classified,29749,/29746/29749/29779,490199,100,19326416
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19932143
28999,Performance evaluation,28966,/28798/28966/28999,460611,100,19131425
26899,Landscape ecology,26881,/26863/26881/26899,410206,100,19732966
24217,Community ecology (excl. invasive species ecology),24211,/24130/24211/24217,310302,100,19732966
13609,Quantum Physics,13603,,,85,19766902
25873,Geophysics not elsewhere classified,25843,/25717/25843/25873,370699,100,19920743
25873,Geophysics not elsewhere classified,25843,/25717/25843/25873,370699,100,19919456
26614,Non-Newtonian fluid flows (incl. rheology),26578,/26212/26578/26614,401212,100,19919107
25045,Urban analysis and development,25015,/24895/25015/25045,330410,100,19914994
25045,Urban analysis and development,25015,/24895/25015/25045,330410,100,19914991
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19881574
24310,Genomics,24283,/24130/24283/24310,310509,100,19881574
24271,Phylogeny and comparative analysis,24241,/24130/24241/24271,310410,100,19610187
24247,Biogeography and phylogeography,24241,/24130/24241/24247,310402,100,19610187
24217,Community ecology (excl. invasive species ecology),24211,/24130/24211/24217,310302,100,13259534
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19904095
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19904095
25873,Geophysics not elsewhere classified,25843,/25717/25843/25873,370699,100,19904170
25870,Seismology and seismic exploration,25843,/25717/25843/25870,370609,100,19904170
25873,Geophysics not elsewhere classified,25843,/25717/25843/25873,370699,100,19902499
25870,Seismology and seismic exploration,25843,/25717/25843/25870,370609,100,19902499
29149,Library and information studies not elsewhere classified,29116,/28798/29116/29149,461099,100,19738876
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19738876
26299,Biomedical engineering not elsewhere classified,26263,/26212/26263/26299,400399,100,14720964
26287,Medical devices,26263,/26212/26263/26287,400308,100,19606930
29368,Latin and classical Greek languages,29320,/29239/29320/29368,470316,100,19869295
26209,Other education not elsewhere classified,26206,/26065/26206/26209,399999,100,14680146
28849,Natural language processing,28825,/28798/28825/28849,460208,100,14381825
25870,Seismology and seismic exploration,25843,/25717/25843/25870,370609,100,19886563
26359,Earthquake engineering,26341,/26212/26341/26359,400506,100,19886563
28951,Information retrieval and web search,28927,/28798/28927/28951,460508,100,19886626
24307,Genome structure and regulation,24283,/24130/24283/24307,310508,100,19882501
24406,Animal developmental and reproductive biology,24397,/24130/24397/24406,310903,100,19834774
24883,Reproduction,24874,/24457/24874/24883,321503,100,19834774
24886,Reproductive medicine not elsewhere classified,24874,/24457/24874/24886,321599,100,19834774
24883,Reproduction,24874,/24457/24874/24883,321503,100,19858987
24406,Animal developmental and reproductive biology,24397,/24130/24397/24406,310903,100,19858987
24886,Reproductive medicine not elsewhere classified,24874,/24457/24874/24886,321599,100,19858987
28864,Artificial intelligence not elsewhere classified,28825,/28798/28825/28864,460299,100,19877938
28864,Artificial intelligence not elsewhere classified,28825,/28798/28825/28864,460299,100,19875055
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19875226
28843,Knowledge representation and reasoning,28825,/28798/28825/28843,460206,100,19182074
107,Applied Physics,6,,,10,19695319
109,Computational Physics,6,,,10,19695319
186,Classical and Physical Optics,6,,,10,19695319
1310,Forestry Fire Management,1274,,,10,16699762
1310,Forestry Fire Management,1274,,,10,19170068
28864,Artificial intelligence not elsewhere classified,28825,/28798/28825/28864,460299,100,19874830
28864,Artificial intelligence not elsewhere classified,28825,/28798/28825/28864,460299,100,19874824
28864,Artificial intelligence not elsewhere classified,28825,/28798/28825/28864,460299,100,19874815
24232,Population ecology,24211,/24130/24211/24232,310307,100,19251713
13597,Macromolecular and Materials Chemistry,13594,,,85,19196888
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19861711
27100,Health informatics and information systems,27076,/27001/27076/27100,420308,100,19606141
27094,Health care administration,27076,/27001/27076/27094,420306,100,19606141
26650,Additive manufacturing,26647,/26212/26647/26650,401401,100,19854967
25258,Computational chemistry,25255,/25066/25255/25258,340701,100,19845730
28849,Natural language processing,28825,/28798/28825/28849,460208,100,19854178
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19845940
26494,Digital processor architectures,26485,/26212/26485/26494,400903,100,19845940
29236,Other information and computing sciences not elsewhere classified,29233,/28798/29233/29236,469999,100,19845940
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19845940
26779,Mechanical engineering not elsewhere classified,26752,/26212/26752/26779,401799,100,19845145
24454,Other biological sciences not elsewhere classified,24445,/24130/24445/24454,319999,100,19835533
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,19835533
24223,Freshwater ecology,24211,/24130/24211/24223,310304,100,19835533
24232,Population ecology,24211,/24130/24211/24232,310307,100,19835533
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19813741
28864,Artificial intelligence not elsewhere classified,28825,/28798/28825/28864,460299,100,19834951
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19825093
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19721674
26377,Transport engineering,26341,/26212/26341/26377,400512,100,19814914
24286,Anthropological genetics,24283,/24130/24283/24286,310501,100,19811833
24319,Genetics not elsewhere classified,24283,/24130/24283/24319,310599,100,19811833
30328,Behavioural genetics,30325,/30292/30325/30328,520201,100,19811833
29896,Stochastic analysis and modelling,29866,/29746/29866/29896,490510,100,12684032
29869,Applied statistics,29866,/29746/29866/29869,490501,100,12684032
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19799770
28810,Applications in life sciences,28801,/28798/28801/28810,460103,100,19799770
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19801615
28810,Applications in life sciences,28801,/28798/28801/28810,460103,100,19801615
28921,System and network security,28900,/28798/28900/28921,460407,100,19721692
30145,Classical and physical optics,30139,/30082/30139/30145,510302,100,19330394
29902,Statistics not elsewhere classified,29866,/29746/29866/29902,490599,100,19804381
181,Computer Software,52,,,10,16907653
25840,Geology not elsewhere classified,25801,/25717/25801/25840,370599,100,19803898
48,Biological Sciences,0,,,13,15186132
5,Engineering,0,,,13,15186132
26512,"Photonic and electro-optical devices, sensors and systems (excl. communications)",26485,/26212/26485/26512,400909,100,19802836
29872,Biostatistics,29866,/29746/29866/29872,490502,100,19802698
25972,Health economics,25948,/25945/25948/25972,380108,100,19802698
26209,Other education not elsewhere classified,26206,/26065/26206/26209,399999,100,19787344
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,19801216
30190,Medical physics,30184,/30082/30184/30190,510502,100,19754836
29902,Statistics not elsewhere classified,29866,/29746/29866/29902,490599,100,19799392
30310,"Psychological methodology, design and analysis",30295,/30292/30295/30310,520105,100,16850473
390,Optical Technology,142,,,10,19681548
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19794268
29224,Numerical computation and mathematical software,29206,/28798/29206/29224,461306,100,19794268
28846,Modelling and simulation,28825,/28798/28825/28846,460207,100,19794268
25072,Analytical spectrometry,25069,/25066/25069/25072,340101,100,18394049
25072,Analytical spectrometry,25069,/25066/25069/25072,340101,100,18394055
25072,Analytical spectrometry,25069,/25066/25069/25072,340101,100,18394052
24655,Medical biochemistry - proteins and peptides (incl. medical proteomics),24637,/24457/24637/24655,320506,100,19793944
25195,Proteins and peptides,25174,/25066/25174/25195,340407,100,19793944
24517,Nephrology and urology,24475,/24457/24475/24517,320214,100,19793113
24517,Nephrology and urology,24475,/24457/24475/24517,320214,100,19793539
13413,Soil Sciences,13410,,,85,19690840
24535,Pathology (excl. oral pathology),24475,/24457/24475/24535,320220,100,19789483
24583,Oral medicine and pathology,24562,/24457/24562/24583,320307,100,19789483
28843,Knowledge representation and reasoning,28825,/28798/28825/28843,460206,100,19789483
26494,Digital processor architectures,26485,/26212/26485/26494,400903,100,19787263
29236,Other information and computing sciences not elsewhere classified,29233,/28798/29233/29236,469999,100,19787263
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19787263
29230,Theory of computation not elsewhere classified,29206,/28798/29206/29230,461399,100,19786699
26998,Other environmental sciences not elsewhere classified,26995,/26863/26995/26998,419999,100,15066693
25837,Volcanology,25801,/25717/25801/25837,370512,100,19361981
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19689169
28810,Applications in life sciences,28801,/28798/28801/28810,460103,100,19689169
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19689172
28810,Applications in life sciences,28801,/28798/28801/28810,460103,100,19689172
29215,Computational logic and formal languages,29206,/28798/29206/29215,461303,100,19780414
24217,Community ecology (excl. invasive species ecology),24211,/24130/24211/24217,310302,100,19780294
24358,Microbial ecology,24349,/24130/24349/24358,310703,100,17130455
26872,Ecological impacts of climate change and ecological adaptation,26866,/26863/26866/26872,410102,100,19640982
29230,Theory of computation not elsewhere classified,29206,/28798/29206/29230,461399,100,19779415
29188,Programming languages,29176,/28798/29176/29188,461204,100,19779415
28972,Concurrent/parallel systems and technologies,28966,/28798/28966/28972,460602,100,19779415
30181,Condensed matter physics not elsewhere classified,30157,/30082/30157/30181,510499,100,19448252
24178,Biochemistry and cell biology not elsewhere classified,24133,/24130/24133/24178,310199,100,19391597
28936,"Data models, storage and indexing",28927,/28798/28927/28936,460503,100,19308437
13641,Maritime Engineering,13630,,,85,19765480
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19698565
24217,Community ecology (excl. invasive species ecology),24211,/24130/24211/24217,310302,100,19194962
24235,Terrestrial ecology,24211,/24130/24211/24235,310308,100,19194962
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19773319
28810,Applications in life sciences,28801,/28798/28801/28810,460103,100,19773319
25072,Analytical spectrometry,25069,/25066/25069/25072,340101,100,19773247
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19690858
29230,Theory of computation not elsewhere classified,29206,/28798/29206/29230,461399,100,19690858
30304,Forensic psychology,30295,/30292/30295/30304,520103,100,19772995
30403,Personality and individual differences,30394,/30292/30394/30403,520503,100,19772995
30409,Social psychology,30394,/30292/30394/30409,520505,100,19772995
30361,Counselling psychology,30352,/30292/30352/30361,520303,100,19772995
30364,Health psychology,30352,/30292/30352/30364,520304,100,19772995
28822,Applied computing not elsewhere classified,28801,/28798/28801/28822,460199,100,19772914
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19710637
25867,Petrophysics and rock mechanics,25843,/25717/25843/25867,370608,100,19695394
26626,Cartography and digital mapping,26623,/26212/26623/26626,401301,100,19769122
30202,Plasma physics; fusion plasmas; electrical discharges,30196,/30082/30196/30202,510602,100,19768750
29188,Programming languages,29176,/28798/29176/29188,461204,100,16817506
28846,Modelling and simulation,28825,/28798/28825/28846,460207,100,16817506
28891,Pattern recognition,28867,/28798/28867/28891,460308,100,16817506
28933,Data mining and knowledge discovery,28927,/28798/28927/28933,460502,100,16817506
28852,Planning and decision making,28825,/28798/28825/28852,460209,100,16817506
28822,Applied computing not elsewhere classified,28801,/28798/28801/28822,460199,100,16817506
26860,Other engineering not elsewhere classified,26848,/26212/26848/26860,409999,100,19765753
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,16989970
24286,Anthropological genetics,24283,/24130/24283/24286,310501,100,16989970
24319,Genetics not elsewhere classified,24283,/24130/24283/24319,310599,100,16989970
30328,Behavioural genetics,30325,/30292/30325/30328,520201,100,16989970
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,16990012
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19761760
28999,Performance evaluation,28966,/28798/28966/28999,460611,100,19761760
25750,Atmospheric sciences not elsewhere classified,25720,/25717/25720/25750,370199,100,19762219
29248,Communication technology and digital media studies,29242,/29239/29242/29248,470102,100,19761232
1,Biophysics,48,,,10,19759608
4,Biochemistry,38,,,10,19759608
7,Medicine,48,,,10,19759608
12,Cell Biology,48,,,10,19759608
16,Physiology,48,,,10,19759608
46,Immunology,48,,,10,19759608
734,Biological Sciences not elsewhere classified,48,,,10,19759608
931,Information Systems not elsewhere classified,52,,,10,19759608
61,Developmental Biology,48,,,10,19759608
128,Hematology,48,,,10,19759608
25942,Other earth sciences not elsewhere classified,25936,/25717/25936/25942,379999,100,15032847
26629,Geospatial information systems and geospatial data modelling,26623,/26212/26623/26629,401302,100,15032847
13556,Oceanography,13551,,,85,17121311
13557,Physical Geography and Environmental Geoscience,13551,,,85,17121311
13635,Civil Engineering,13630,,,85,17121311
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19753630
26749,Materials engineering not elsewhere classified,26713,/26212/26713/26749,401699,100,19750384
24358,Microbial ecology,24349,/24130/24349/24358,310703,100,19747609
24175,Systems biology,24133,/24130/24133/24175,310114,100,19747609
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19747609
28810,Applications in life sciences,28801,/28798/28801/28810,460103,100,19747609
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19747609
28846,Modelling and simulation,28825,/28798/28825/28846,460207,100,19747609
29872,Biostatistics,29866,/29746/29866/29872,490502,100,19747609
29902,Statistics not elsewhere classified,29866,/29746/29866/29902,490599,100,19747609
29869,Applied statistics,29866,/29746/29866/29869,490501,100,19747609
30160,Condensed matter characterisation technique development,30157,/30082/30157/30160,510401,100,19746757
30163,Condensed matter imaging,30157,/30082/30157/30163,510402,100,19746757
24217,Community ecology (excl. invasive species ecology),24211,/24130/24211/24217,310302,100,19746304
24217,Community ecology (excl. invasive species ecology),24211,/24130/24211/24217,310302,100,19746031
24217,Community ecology (excl. invasive species ecology),24211,/24130/24211/24217,310302,100,19746034
24217,Community ecology (excl. invasive species ecology),24211,/24130/24211/24217,310302,100,19746028
26590,"Computational methods in fluid flow, heat and mass transfer (incl. computational fluid dynamics)",26578,/26212/26578/26590,401204,100,16774336
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19742503
24310,Genomics,24283,/24130/24283/24310,310509,100,19742503
24226,Marine and estuarine ecology (incl. marine ichthyology),24211,/24130/24211/24226,310305,100,19706872
24226,Marine and estuarine ecology (incl. marine ichthyology),24211,/24130/24211/24226,310305,100,19719178
24226,Marine and estuarine ecology (incl. marine ichthyology),24211,/24130/24211/24226,310305,100,19719394
24748,Neurosciences not elsewhere classified,24724,/24457/24724/24748,320999,100,19742302
24280,Evolutionary biology not elsewhere classified,24241,/24130/24241/24280,310499,100,15138417
24280,Evolutionary biology not elsewhere classified,24241,/24130/24241/24280,310499,100,15138429
13614,Computer Software,13611,,,85,19733029
23893,Animal management,23887,/23812/23887/23893,300302,100,19418933
24097,Veterinary medicine (excl. urology),24076,/23812/24076/24097,300907,100,19418933
24082,Veterinary anatomy and physiology,24076,/23812/24076/24082,300902,100,19418933
24541,Radiology and organ imaging,24475,/24457/24475/24541,320222,100,19418933
30301,Educational psychology,30295,/30292/30295/30301,520102,100,19733833
30310,"Psychological methodology, design and analysis",30295,/30292/30295/30310,520105,100,19733833
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19736044
110,Condensed Matter Physics,6,,,10,19709143
901,Electronic and Magnetic Properties of Condensed Matter; Superconductivity,6,,,10,19709143
24217,Community ecology (excl. invasive species ecology),24211,/24130/24211/24217,310302,100,14334038
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,14334038
25873,Geophysics not elsewhere classified,25843,/25717/25843/25873,370699,100,19732867
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19729822
25735,Atmospheric dynamics,25720,/25717/25720/25735,370105,100,19729738
26494,Digital processor architectures,26485,/26212/26485/26494,400903,100,19728787
29236,Other information and computing sciences not elsewhere classified,29233,/28798/29233/29236,469999,100,19728787
26494,Digital processor architectures,26485,/26212/26485/26494,400903,100,19091282
29236,Other information and computing sciences not elsewhere classified,29233,/28798/29233/29236,469999,100,19091282
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19091282
28846,Modelling and simulation,28825,/28798/28825/28846,460207,100,19727359
28846,Modelling and simulation,28825,/28798/28825/28846,460207,100,19727308
26494,Digital processor architectures,26485,/26212/26485/26494,400903,100,19727290
29236,Other information and computing sciences not elsewhere classified,29233,/28798/29233/29236,469999,100,19727290
26494,Digital processor architectures,26485,/26212/26485/26494,400903,100,19727281
29236,Other information and computing sciences not elsewhere classified,29233,/28798/29233/29236,469999,100,19727281
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19697656
29230,Theory of computation not elsewhere classified,29206,/28798/29206/29230,461399,100,19697656
28822,Applied computing not elsewhere classified,28801,/28798/28801/28822,460199,100,19726966
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19726966
28822,Applied computing not elsewhere classified,28801,/28798/28801/28822,460199,100,19727122
24865,Pharmacogenomics,24847,/24457/24847/24865,321406,100,16828738
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19723627
29230,Theory of computation not elsewhere classified,29206,/28798/29206/29230,461399,100,19697359
25735,Atmospheric dynamics,25720,/25717/25720/25735,370105,100,17072834
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19719742
189,Optical Physics not elsewhere classified,6,,,10,19602238
30376,Decision making,30370,/30292/30370/30376,520402,100,19714672
26932,Conservation and biodiversity,26929,/26863/26929/26932,410401,100,19714492
30376,Decision making,30370,/30292/30370/30376,520402,100,19714666
28879,Computer vision,28867,/28798/28867/28879,460304,100,14752998
25750,Atmospheric sciences not elsewhere classified,25720,/25717/25720/25750,370199,100,19388756
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,19388756
26998,Other environmental sciences not elsewhere classified,26995,/26863/26995/26998,419999,100,19388756
28813,Applications in physical sciences,28801,/28798/28801/28813,460104,100,19709836
30289,Other physical sciences not elsewhere classified,30283,/30082/30283/30289,519999,100,19709836
30145,Classical and physical optics,30139,/30082/30139/30145,510302,100,19709836
28840,Intelligent robotics,28825,/28798/28825/28840,460205,100,14879988
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19207923
26482,Electrical engineering not elsewhere classified,26455,/26212/26455/26482,400899,100,19702135
25750,Atmospheric sciences not elsewhere classified,25720,/25717/25720/25750,370199,100,19688688
24418,Animal physiological ecology,24397,/24130/24397/24418,310907,100,19700521
24427,Animal physiology - systems,24397,/24130/24397/24427,310910,100,19700521
27607,Human geography not elsewhere classified,27568,/27391/27568/27607,440699,100,17009003
25963,Environment and resource economics,25948,/25945/25948/25963,380105,100,19698901
25963,Environment and resource economics,25948,/25945/25948/25963,380105,100,19698742
13614,Computer Software,13611,,,85,19672785
13618,Library and Information Studies,13611,,,85,19672785
28822,Applied computing not elsewhere classified,28801,/28798/28801/28822,460199,100,19691941
24748,Neurosciences not elsewhere classified,24724,/24457/24724/24748,320999,100,19692709
13552,Atmospheric Sciences,13551,,,85,15062478
13664,Aerospace Transport,13661,,,85,15062478
13386,Air Quality,13385,,,85,15062478
28921,System and network security,28900,/28798/28900/28921,460407,100,19690969
13555,Geophysics,13551,,,85,19664427
30127,Nonlinear optics and spectroscopy,30118,/30082/30118/30127,510203,100,19689310
26239,Aerospace engineering not elsewhere classified,26215,/26212/26215/26239,400199,100,17118653
26221,Aerospace structures,26215,/26212/26215/26221,400102,100,17118653
26239,Aerospace engineering not elsewhere classified,26215,/26212/26215/26239,400199,100,17118638
26221,Aerospace structures,26215,/26212/26215/26221,400102,100,17118638
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19369391
28879,Computer vision,28867,/28798/28867/28879,460304,100,19369391
28822,Applied computing not elsewhere classified,28801,/28798/28801/28822,460199,100,16624393
28864,Artificial intelligence not elsewhere classified,28825,/28798/28825/28864,460299,100,16624393
26272,Biomechanical engineering,26263,/26212/26263/26272,400303,100,19501429
25759,Climatology,25753,/25717/25753/25759,370202,100,19686738
25894,Hydrology not elsewhere classified,25876,/25717/25876/25894,370799,100,19686738
25744,Meteorology,25720,/25717/25720/25744,370108,100,19686738
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,19686738
25942,Other earth sciences not elsewhere classified,25936,/25717/25936/25942,379999,100,19686738
25837,Volcanology,25801,/25717/25801/25837,370512,100,17061509
26020,Economic models and forecasting,26011,/25945/26011/26020,380203,100,19679016
26239,Aerospace engineering not elsewhere classified,26215,/26212/26215/26239,400199,100,19678878
20,Computer Engineering,5,,,10,19582117
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,19672722
24748,Neurosciences not elsewhere classified,24724,/24457/24724/24748,320999,100,19672035
24748,Neurosciences not elsewhere classified,24724,/24457/24724/24748,320999,100,19671576
24871,Pharmacology and pharmaceutical sciences not elsewhere classified,24847,/24457/24847/24871,321499,100,13289105
24232,Population ecology,24211,/24130/24211/24232,310307,100,19666632
24784,Cancer genetics,24775,/24457/24775/24784,321103,100,19666317
24400,Animal behaviour,24397,/24130/24397/24400,310901,100,19665339
24214,Behavioural ecology,24211,/24130/24211/24214,310301,100,19665339
24265,Life histories,24241,/24130/24241/24265,310408,100,19665339
24442,Zoology not elsewhere classified,24397,/24130/24397/24442,310999,100,19665339
26383,Civil engineering not elsewhere classified,26341,/26212/26341/26383,400599,100,19664415
26614,Non-Newtonian fluid flows (incl. rheology),26578,/26212/26578/26614,401212,100,19663908
25873,Geophysics not elsewhere classified,25843,/25717/25843/25873,370699,100,18515936
24421,Animal physiology - biophysics,24397,/24130/24397/24421,310908,100,19663503
24424,Animal physiology - cell,24397,/24130/24397/24424,310909,100,19663503
24427,Animal physiology - systems,24397,/24130/24397/24427,310910,100,19663503
25234,Electrochemistry,25222,/25066/25222/25234,340604,100,19663503
24721,Medical physiology not elsewhere classified,24709,/24457/24709/24721,320899,100,19663503
24517,Nephrology and urology,24475,/24457/24475/24517,320214,100,19663503
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19660689
24421,Animal physiology - biophysics,24397,/24130/24397/24421,310908,100,17063984
24424,Animal physiology - cell,24397,/24130/24397/24424,310909,100,17063984
24427,Animal physiology - systems,24397,/24130/24397/24427,310910,100,17063984
28864,Artificial intelligence not elsewhere classified,28825,/28798/28825/28864,460299,100,18708032
945,Computer Vision,52,,,10,19388351
947,Image Processing,52,,,10,19388351
28921,System and network security,28900,/28798/28900/28921,460407,100,19330649
24136,Analytical biochemistry,24133,/24130/24133/24136,310101,100,19658577
24370,Microbiology not elsewhere classified,24349,/24130/24349/24370,310799,100,19657032
28822,Applied computing not elsewhere classified,28801,/28798/28801/28822,460199,100,19653864
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19416068
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19652694
13635,Civil Engineering,13630,,,85,19646454
28891,Pattern recognition,28867,/28798/28867/28891,460308,100,19649769
28933,Data mining and knowledge discovery,28927,/28798/28927/28933,460502,100,19649769
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,14511060
25759,Climatology,25753,/25717/25753/25759,370202,100,19642302
29425,Linguistics not elsewhere classified,29389,/29239/29389/29425,470499,100,19641342
28864,Artificial intelligence not elsewhere classified,28825,/28798/28825/28864,460299,100,19144349
28891,Pattern recognition,28867,/28798/28867/28891,460308,100,19640772
28933,Data mining and knowledge discovery,28927,/28798/28927/28933,460502,100,19640772
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,16543518
28810,Applications in life sciences,28801,/28798/28801/28810,460103,100,16543518
24862,Pharmaceutical sciences,24847,/24457/24847/24862,321405,100,19630200
24862,Pharmaceutical sciences,24847,/24457/24847/24862,321405,100,19630452
28879,Computer vision,28867,/28798/28867/28879,460304,100,19638513
30382,Memory and attention,30370,/30292/30370/30382,520404,100,19638513
29818,Optimisation,29806,/29746/29806/29818,490304,100,19636449
26998,Other environmental sciences not elsewhere classified,26995,/26863/26995/26998,419999,100,19636449
25759,Climatology,25753,/25717/25753/25759,370202,100,19636059
26872,Ecological impacts of climate change and ecological adaptation,26866,/26863/26866/26872,410102,100,19636059
25942,Other earth sciences not elsewhere classified,25936,/25717/25936/25942,379999,100,19636059
28846,Modelling and simulation,28825,/28798/28825/28846,460207,100,19635921
30166,Condensed matter modelling and density functional theory,30157,/30082/30157/30166,510403,100,19537504
79,Geophysics,33,,,10,19634852
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19633140
107,Applied Physics,6,,,10,19166300
